id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
57306054,,4000,4000,4000.0, 36 months, 10.99%,130.94,B,B4,Program Assistant,10+ years,RENT,56000.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57306054,,debt_consolidation,Debt consolidation,802xx,CO,13.54,0,Jun-1999,660,664,0,,92.0,5,1,3515,37.8%,12,f,0.0,0.0,4365.0400000039,4365.04,4000.0,365.04,0.0,0.0,0.0,Jul-2016,3058.08,,Aug-2018,539,535,0,,1,Individual,,,,0,0,30971,,,,,,,,,,,,9300,,,,5,6194,211.0,88.3,0,0,129.0,42,11,11,0,42.0,,11.0,,0,1,4,1,1,7,4,4.0,4,5,0.0,0,0,1,100.0,100.0,1,0,41060,30971,1800,31760,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
65294138,,10000,10000,10000.0, 60 months, 17.86%,253.18,D,D5,Supervisor,10+ years,RENT,50000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65294138,,debt_consolidation,Debt consolidation,112xx,NY,22.97,0,Dec-2006,755,759,2,,,7,0,476,9.5%,9,w,0.0,0.0,15191.32,15191.32,10000.0,5191.32,0.0,0.0,0.0,Jul-2020,1529.52,,Aug-2020,794,790,0,,1,Individual,,,,0,0,72180,,,,,,,,,,,,5000,,,,2,10311,324.0,59.5,0,0,80.0,107,58,1,0,58.0,,2.0,,0,1,1,1,1,7,2,2.0,1,7,0.0,0,0,2,100.0,0.0,0,0,78002,72180,800,73002,,,,,,,,,,,,,,,,,,,253.18,,,,,,,0.0,0.0,1276.34,N,,,,,,
50293790,,3350,3350,3350.0, 36 months, 17.57%,120.39,D,D4,loan processor,2 years,RENT,29000.0,Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50293790,,debt_consolidation,Debt consolidation,363xx,AL,28.6,0,Jan-2004,660,664,3,56.0,23.0,12,1,1594,24.9%,57,f,0.0,0.0,3785.7400005168,3785.74,3350.0,435.74,0.0,0.0,0.0,Mar-2016,2725.79,,Apr-2018,659,655,0,,1,Individual,,,,0,0,81521,,,,,,,,,,,,6400,,,,8,6793,3764.0,29.0,0,0,100.0,136,2,2,0,2.0,56.0,0.0,56.0,0,2,3,3,7,29,6,28.0,3,12,0.0,0,0,5,95.7,0.0,1,0,93145,81521,5300,86745,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
48836391,,12000,12000,12000.0, 36 months,  9.17%,382.55,B,B2,Correctional Officer,4 years,MORTGAGE,55091.76,Not Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=48836391,,credit_card,Credit card refinancing,626xx,IL,11.11,0,Feb-2008,695,699,0,,,6,0,5856,79.1%,11,w,0.0,0.0,13634.045511174,13634.05,12000.0,1614.92,19.13,0.0,0.0,Jun-2017,5964.56,,Jul-2017,544,540,0,,1,Individual,,,,0,0,158822,,,,,,,,,,,,7400,,,,5,26470,378.0,93.6,0,0,87.0,26,17,6,1,18.0,,8.0,,0,2,3,2,2,6,3,4.0,3,6,0.0,0,0,1,100.0,100.0,0,0,168627,13003,5900,14595,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
52546202,,12000,12000,12000.0, 36 months, 11.53%,395.89,B,B5,Produce Manager,< 1 year,RENT,50000.0,Not Verified,Jun-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=52546202,,credit_card,Credit card refinancing,607xx,IL,14.76,0,Aug-2007,705,709,0,,,5,0,9601,70.1%,7,f,0.0,0.0,3583.56,3583.56,1724.5,643.15,0.0,1215.91,218.8638,Dec-2015,395.89,,Oct-2016,499,0,0,,1,Individual,,,,0,0,23653,,,,,,,,,,,,13700,,,,1,5913,4099.0,70.1,0,0,32.0,94,14,14,0,14.0,,14.0,,0,3,3,3,3,1,3,5.0,3,5,0.0,0,0,0,100.0,33.3,0,0,37550,23653,13700,23850,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46407979,,35000,35000,35000.0, 60 months, 25.57%,1039.03,F,F5,Manager,1 year,OWN,95000.0,Verified,Apr-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46407979,,debt_consolidation,Debt consolidation,103xx,NY,28.37,0,Aug-1994,705,709,1,,,14,0,30587,63.6%,22,f,0.0,0.0,30989.31,30989.31,27335.07,3654.24,0.0,0.0,0.0,Sep-2015,30000.0,,Aug-2018,604,600,0,,1,Individual,,,,0,0,264573,,,,,,,,,,,,48100,,,,5,18898,12961.0,61.2,0,0,122.0,248,9,9,3,9.0,,1.0,,0,6,8,6,6,7,9,12.0,8,14,0.0,0,0,3,100.0,33.3,0,0,325155,83757,33400,72055,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y,Sep-2015,COMPLETE,Sep-2015,30000.0,80.17,0.0
40442412,,25000,25000,25000.0, 36 months, 14.65%,862.36,C,C5,RN,3 years,MORTGAGE,120000.0,Source Verified,Feb-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40442412,,credit_card,Credit card refinancing,774xx,TX,14.86,0,Dec-2006,660,664,0,32.0,,7,0,29493,95.1%,16,f,0.0,0.0,28641.29,28641.29,20841.96,5950.21,43.12,1806.0,325.08,Feb-2018,153.0,,Jul-2019,624,620,0,32.0,1,Individual,,,,0,0,285087,,,,,,,,,,,,31000,,,,4,47515,1507.0,95.1,0,0,96.0,98,14,10,1,14.0,32.0,23.0,32.0,1,3,3,3,6,7,4,8.0,3,7,0.0,0,0,1,93.7,100.0,0,0,299972,49762,31000,26272,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y,May-2019,COMPLETE,Jan-2018,1959.0,45.0,16.0
43106405,,12000,12000,12000.0, 36 months, 10.99%,392.81,B,B4,Tax and Waiver Specialist,10+ years,MORTGAGE,73326.0,Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43106405,,debt_consolidation,Debt consolidation,802xx,CO,10.72,0,Feb-2001,675,679,1,76.0,86.0,10,1,6465,64.6%,22,w,0.0,0.0,12977.9,12977.9,12000.0,977.9,0.0,0.0,0.0,Dec-2015,9842.75,,Aug-2020,684,680,0,,1,Individual,,,,0,0,314800,,,,,,,,,,,,10000,,,,9,31480,87.0,91.3,0,0,139.0,169,2,2,3,6.0,,4.0,,0,1,4,1,2,9,6,10.0,4,10,0.0,0,0,7,95.2,100.0,1,0,326581,12845,1000,11846,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
65150250,,12000,12000,12000.0, 60 months, 14.33%,281.28,C,C5,CEO,3 years,MORTGAGE,71500.0,Source Verified,Nov-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65150250,,debt_consolidation,Debt consolidation,600xx,IL,17.93,0,Nov-2000,700,704,2,,,20,0,1361,54.4%,36,w,0.0,0.0,7383.99,7383.99,3448.28,2739.88,0.0,1195.83,215.2494,Oct-2017,281.28,,Mar-2018,579,575,0,,1,Individual,,,,0,0,264819,,,,,,,,,,,,2500,,,,9,13241,380.0,72.9,0,0,180.0,119,2,2,5,25.0,,2.0,,3,1,2,1,5,25,2,6.0,2,20,0.0,0,0,4,91.7,0.0,0,0,277304,149421,1400,154320,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
44956735,,19200,19200,19200.0, 60 months, 18.84%,496.37,E,E2,,,RENT,40000.0,Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44956735,,credit_card,Credit card refinancing,801xx,CO,18.09,0,Apr-2001,665,669,2,,,11,0,13082,63.5%,32,f,0.0,0.0,29859.7708911025,29859.77,19200.0,10659.77,0.0,0.0,0.0,Mar-2020,1466.2,,Aug-2020,784,780,0,,1,Individual,,,,0,0,18970,,,,,,,,,,,,20600,,,,4,1725,3325.0,60.9,0,0,140.0,168,9,9,0,27.0,,1.0,,0,4,8,4,7,17,10,15.0,8,11,0.0,0,0,2,100.0,50.0,0,0,26982,18970,8500,6382,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46446268,,8000,8000,8000.0, 36 months, 10.99%,261.88,B,B4,Supervisor,9 years,RENT,62000.0,Not Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46446268,,debt_consolidation,Debt consolidation,103xx,NY,18.56,1,Apr-1995,670,674,1,5.0,,16,0,13067,56.3%,20,f,0.0,0.0,9026.280000002,9026.28,8000.0,1026.28,0.0,0.0,0.0,Sep-2016,4834.42,,Dec-2017,534,530,0,,1,Individual,,,,0,0,18253,,,,,,,,,,,,23200,,,,8,1217,1608.0,83.4,0,0,60.0,240,8,8,0,8.0,5.0,6.0,5.0,0,4,9,6,7,2,14,18.0,9,16,0.0,0,0,2,94.7,80.0,0,0,51499,18253,9700,28299,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
65801934,,30000,30000,30000.0, 60 months,  9.17%,625.23,B,B2,Police Officer,10+ years,MORTGAGE,150000.0,Source Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65801934,,debt_consolidation,Debt consolidation,923xx,CA,14.24,0,Oct-1992,775,779,1,,,23,0,24126,18.2%,48,w,0.0,0.0,36104.770068816404,36104.77,30000.0,6104.77,0.0,0.0,0.0,Oct-2018,14862.23,,Sep-2019,774,770,0,,1,Individual,,,,0,0,90230,,,,,,,,,,,,132700,,,,6,4101,98867.0,16.9,0,0,156.0,277,4,4,3,4.0,,2.0,,0,10,12,13,21,9,19,36.0,12,23,0.0,0,0,1,100.0,7.7,0,0,257866,82179,119000,75166,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66270654,,10000,10000,10000.0, 36 months, 13.18%,337.81,C,C3,Human Resources Manager,5 years,RENT,65000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66270654,,debt_consolidation,Debt consolidation,021xx,MA,23.49,0,Dec-1999,710,714,0,,,9,0,15764,44.7%,16,w,0.0,0.0,11922.62215513,11922.62,10000.0,1922.62,0.0,0.0,0.0,Jan-2018,3822.5,,Jan-2018,709,705,0,,1,Individual,,,,0,0,47751,,,,,,,,,,,,35300,,,,3,5306,16281.0,48.8,0,0,96.0,191,6,6,0,6.0,,7.0,,0,3,3,6,9,5,7,11.0,4,9,0.0,0,0,2,100.0,16.7,0,0,72363,47751,31800,37063,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
45375074,,7000,7000,7000.0, 36 months,  5.93%,212.74,A,A1,MD,4 years,RENT,70000.0,Not Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=45375074,,car,Car financing,112xx,NY,6.05,0,Oct-2004,780,784,0,,,9,0,392,1.3%,46,w,0.0,0.0,7171.85,7171.85,7000.0,171.85,0.0,0.0,0.0,Sep-2015,6323.2,,Jun-2016,724,720,0,,1,Individual,,,,0,0,367063,,,,,,,,,,,,29400,,,,5,40785,24908.0,1.5,0,0,120.0,126,10,6,0,10.0,,12.0,,0,2,2,6,15,23,7,23.0,2,9,0.0,0,0,3,100.0,0.0,0,0,337509,367063,25300,308109,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
60791146,,11525,11525,11525.0, 36 months,  5.32%,347.08,A,A1,House officer,3 years,RENT,60000.0,Not Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60791146,,debt_consolidation,Debt consolidation,070xx,NJ,9.98,0,Jul-2000,760,764,0,,,10,0,6227,34.2%,31,f,0.0,0.0,12201.8359241334,12201.84,11525.0,676.84,0.0,0.0,0.0,Jan-2017,6999.05,,Oct-2019,784,780,0,,1,Individual,,,,0,0,16779,,,,,,,,,,,,18200,,,,2,1678,6973.0,47.2,0,0,179.0,182,9,8,0,9.0,,,,0,2,2,2,7,21,4,10.0,2,10,0.0,0,0,2,100.0,0.0,0,0,37385,16779,13200,19185,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46195172,,16650,16650,16650.0, 60 months, 18.84%,430.45,E,E2,Inside Sales,10+ years,MORTGAGE,38000.0,Not Verified,Apr-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46195172,,debt_consolidation,Debt consolidation,314xx,GA,28.87,0,Aug-2000,700,704,0,,,11,0,16757,70.1%,19,w,0.0,0.0,6624.34,6624.34,2213.19,2959.57,0.0,1451.58,261.2844,Apr-2016,430.45,,Nov-2016,524,520,0,,1,Individual,,,,0,0,88554,,,,,,,,,,,,23900,,,,1,8050,5238.0,74.9,0,0,116.0,176,18,18,2,48.0,,18.0,,0,4,5,6,6,9,8,8.0,5,11,0.0,0,0,0,100.0,66.7,0,0,107204,28850,20900,18500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40521847,,12575,12575,12575.0, 36 months, 10.49%,408.66,B,B3,Physical Therapist Assistant ,5 years,MORTGAGE,49900.0,Not Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40521847,,debt_consolidation,Debt consolidation,492xx,MI,15.51,3,Oct-1998,685,689,1,4.0,,13,0,10447,66.5%,25,f,0.0,0.0,14747.178169662,14747.18,12575.0,2172.18,0.0,0.0,0.0,Feb-2018,408.62,,Aug-2020,734,730,0,,1,Individual,,,,0,0,134183,,,,,,,,,,,,15700,,,,0,11182,2490.0,79.6,0,0,195.0,167,44,38,3,44.0,4.0,0.0,4.0,0,3,5,3,7,11,6,11.0,5,13,0.0,0,0,0,84.0,100.0,0,0,170311,43652,12200,46111,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
61521697,,6025,6025,6025.0, 36 months, 13.33%,203.97,C,C3,General manager,4 years,RENT,52000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=61521697,,credit_card,Credit card refinancing,021xx,MA,12.19,0,May-2005,670,674,1,,,7,0,7724,87.8%,13,f,0.0,0.0,7341.8199022185,7341.82,6025.0,1316.82,0.0,0.0,0.0,Oct-2018,203.75,,Dec-2019,799,795,0,,1,Individual,,,,0,0,13888,,,,,,,,,,,,8800,,,,1,1984,922.0,88.9,0,0,90.0,124,86,11,0,107.0,,4.0,,0,5,5,5,6,4,6,9.0,6,7,0.0,0,0,1,100.0,80.0,0,0,16800,13888,8300,8000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
63356867,,16075,16075,16075.0, 60 months, 17.57%,404.45,D,D4,,,MORTGAGE,38289.79,Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63356867,,debt_consolidation,Debt consolidation,461xx,IN,19.72,0,Jun-2005,675,679,0,26.0,,12,0,11942,57.7%,13,w,0.0,0.0,18411.18,18411.18,16075.0,2336.18,0.0,0.0,0.0,Aug-2016,14832.9,,Sep-2019,569,565,0,,1,Individual,,,,0,95,134331,,,,,,,,,,,,20700,,,,3,11194,1152.0,89.8,0,0,6.0,124,14,6,1,14.0,,7.0,26.0,0,4,8,4,5,1,10,11.0,8,12,0.0,0,0,1,92.3,75.0,0,0,150935,18953,11300,7500,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
59159673,,5500,5500,5500.0, 36 months,  9.17%,175.34,B,B2,Supervisor ,10+ years,MORTGAGE,80000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59159673,,debt_consolidation,Debt consolidation,922xx,CA,12.56,0,Nov-2004,700,704,1,56.0,,10,0,2551,14.4%,21,w,0.0,0.0,6179.3994596787,6179.4,5500.0,679.4,0.0,0.0,0.0,Jun-2017,2500.06,,Jul-2017,724,720,0,,1,Individual,,,,0,0,192598,,,,,,,,,,,,17700,,,,7,19260,6101.0,20.8,0,0,129.0,125,2,2,1,16.0,56.0,6.0,56.0,0,2,3,4,8,6,6,13.0,3,10,0.0,0,0,2,95.2,25.0,0,0,227879,20850,7700,36671,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
57824072,,20000,20000,20000.0, 36 months,  9.99%,645.25,B,B3,Administrator,10+ years,RENT,77000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57824072,,major_purchase,Major purchase,916xx,CA,15.92,0,May-1995,680,684,1,76.0,,17,0,16731,48.4%,24,w,0.0,0.0,23217.893695961,23217.89,20000.0,3217.89,0.0,0.0,0.0,Aug-2018,645.24,,Dec-2019,679,675,0,76.0,1,Individual,,,,0,0,20800,,,,,,,,,,,,34600,,,,8,1224,4803.0,67.5,0,0,56.0,243,5,5,0,7.0,76.0,4.0,76.0,2,4,14,5,8,2,15,21.0,14,17,0.0,0,0,5,91.7,40.0,0,0,54406,20800,14800,17611,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
50738270,,6400,6400,6400.0, 36 months,  7.26%,198.38,A,A4,Teacher,10+ years,MORTGAGE,103000.0,Not Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50738270,,debt_consolidation,Debt consolidation,117xx,NY,23.64,4,Jun-1995,660,664,0,8.0,,15,0,30623,92.8%,42,w,0.0,0.0,7058.9670435826,7058.97,6400.0,658.97,0.0,0.0,0.0,Jun-2017,2498.81,,Oct-2019,634,630,0,9.0,1,Individual,,,,0,0,136174,,,,,,,,,,,,33000,,,,4,9078,1791.0,94.2,0,0,210.0,239,9,9,1,9.0,9.0,,9.0,1,4,5,4,10,24,5,17.0,5,15,0.0,0,1,1,86.8,100.0,0,0,155193,136174,31000,122193,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
66445045,,24000,24000,23850.0, 60 months, 18.49%,615.86,E,E2,Production specialist,10+ years,RENT,60000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66445045,,debt_consolidation,Debt consolidation,163xx,PA,25.78,0,Jun-2003,720,724,1,,,23,0,5640,13.4%,51,f,0.0,0.0,10631.53,10565.08,3509.04,4472.49,0.0,2650.0,477.0,Feb-2017,615.86,,Jul-2017,599,595,0,,1,Individual,,,,0,0,47391,,,,,,,,,,,,42100,,,,7,2060,18652.0,3.9,0,0,150.0,133,8,5,0,8.0,,5.0,,0,5,12,7,14,15,19,35.0,12,23,0.0,0,0,4,100.0,0.0,0,0,91503,47391,19400,49403,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
60874306,,12000,12000,12000.0, 60 months, 13.99%,279.16,C,C4,Clerk/Paint Department Manager,2 years,RENT,28873.0,Verified,Oct-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60874306,,debt_consolidation,Debt consolidation,983xx,WA,12.97,0,Sep-1990,690,694,0,,,6,0,10681,93.7%,8,w,548.44,548.44,16172.63,16172.63,11451.56,4721.07,0.0,0.0,0.0,Aug-2020,279.16,Sep-2020,Aug-2020,789,785,0,,1,Individual,,,,0,0,10681,,,,,,,,,,,,11400,,,,1,1780,219.0,98.0,0,0,145.0,300,6,6,0,131.0,,1.0,,0,4,4,5,5,1,6,7.0,4,6,0.0,0,0,1,100.0,80.0,0,0,11400,10681,10900,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
46723079,,28000,28000,28000.0, 60 months, 16.55%,689.12,D,D2,Hydrogeologist,7 years,MORTGAGE,79000.0,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46723079,,debt_consolidation,Debt consolidation,980xx,WA,33.0,0,Sep-1997,725,729,0,,,13,0,33263,73.3%,30,w,0.0,0.0,33353.56,33353.56,28000.0,5353.56,0.0,0.0,0.0,Jul-2016,23731.62,,Feb-2020,754,750,0,,1,Individual,,,,0,0,75847,,,,,,,,,,,,45400,,,,3,6321,11137.0,74.9,0,0,211.0,174,17,7,1,17.0,,10.0,,0,5,5,6,9,17,8,12.0,5,13,0.0,0,0,1,100.0,50.0,0,0,140333,75847,44400,94933,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
57364334,,21625,21625,21625.0, 60 months, 11.53%,475.92,B,B5,Teacher,10+ years,RENT,59400.0,Not Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57364334,,debt_consolidation,Debt consolidation,454xx,OH,11.86,0,Aug-1988,730,734,1,,,22,0,23969,34.3%,36,w,0.0,0.0,15465.81,15465.81,8913.44,4793.98,0.0,1758.39,316.5102,Jan-2018,475.92,,Jul-2018,539,535,0,,1,Individual,,,,0,0,30303,,,,,,,,,,,,69800,,,,6,1443,24131.0,49.8,0,0,141.0,323,3,3,0,3.0,,0.0,,0,8,8,11,12,12,19,24.0,8,22,0.0,0,0,2,100.0,27.3,0,0,83620,30303,48100,13820,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
55391392,,21000,21000,21000.0, 60 months, 10.99%,456.49,B,B4,Principal Engineer,5 years,MORTGAGE,108500.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55391392,,credit_card,Credit card refinancing,760xx,TX,9.41,0,Dec-1998,690,694,0,,,6,0,39015,96.8%,23,w,0.0,0.0,27434.9702182391,27434.97,21000.0,6389.33,45.64,0.0,0.0,Aug-2020,469.24,,Aug-2020,649,645,0,,1,Individual,,,,0,0,167236,,,,,,,,,,,,40300,,,,1,27873,1285.0,96.8,0,0,133.0,200,20,20,3,20.0,,,,0,5,5,5,10,4,5,15.0,5,6,0.0,0,0,0,100.0,100.0,0,0,180300,39015,40300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
41236876,,10000,10000,10000.0, 36 months,  6.92%,308.41,A,A4,foreman,2 years,RENT,107000.0,Not Verified,Feb-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41236876,,debt_consolidation,Debt consolidation,956xx,CA,3.86,1,Oct-1998,675,679,0,23.0,,11,0,12592,46.5%,33,w,0.0,0.0,10935.986528674599,10935.99,10000.0,935.99,0.0,0.0,0.0,Jan-2017,1154.81,,Oct-2018,759,755,0,46.0,1,Individual,,,,0,0,12592,,,,,,,,,,,,27100,,,,3,1799,10136.0,49.6,0,0,119.0,186,14,14,3,25.0,23.0,10.0,23.0,2,2,3,6,12,7,10,22.0,3,11,0.0,0,0,0,87.9,20.0,0,0,27100,12592,20100,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
53212687,,35000,35000,35000.0, 36 months,  7.89%,1095.0,A,A5,Information Technology,6 years,MORTGAGE,120000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=53212687,,credit_card,Credit card refinancing,206xx,MD,15.31,0,Jun-1985,750,754,0,,,17,0,44311,39.4%,42,w,0.0,0.0,38568.2431781683,38568.24,35000.0,3568.24,0.0,0.0,0.0,Mar-2017,17778.58,,Mar-2017,804,800,0,,1,Individual,,,,0,0,310111,,,,,,,,,,,,112500,,,,6,19382,21557.0,57.6,0,0,150.0,360,4,4,4,4.0,,18.0,,0,4,9,7,12,13,15,25.0,9,17,0.0,0,0,2,100.0,14.3,0,0,409744,76886,50800,35244,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
41170982,,10000,10000,10000.0, 36 months, 10.99%,327.34,B,B4,Purchasing and Supply Coordinator,10+ years,RENT,31705.0,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=41170982,,credit_card,Credit card refinancing,761xx,TX,29.77,0,Dec-1993,665,669,0,,47.0,14,1,12656,57.5%,29,f,0.0,0.0,11772.022231610601,11772.02,10000.0,1772.02,0.0,0.0,0.0,Mar-2018,327.33,,Aug-2020,699,695,0,,1,Individual,,,,0,0,12656,,,,,,,,,,,,22000,,,,1,974,5509.0,59.5,0,0,197.0,254,2,2,0,2.0,,,,0,7,12,7,15,2,14,27.0,12,14,0.0,0,0,1,100.0,57.1,0,1,22000,12656,13600,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
55109200,,6400,6400,6400.0, 36 months, 12.29%,213.46,C,C1,Shift supervisor,7 years,RENT,27000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55109200,,debt_consolidation,Debt consolidation,605xx,IL,10.27,1,Dec-2000,660,664,2,15.0,,6,0,7193,62%,13,w,0.0,0.0,7685.906257963101,7685.91,6400.0,1285.91,0.0,0.0,0.0,Jun-2018,427.68,,Aug-2019,594,590,0,,1,Individual,,,,0,0,7193,,,,,,,,,,,,11600,,,,1,1199,3241.0,67.9,0,0,157.0,175,1,1,0,1.0,15.0,1.0,15.0,0,5,6,5,8,2,6,11.0,6,6,0.0,0,0,1,84.6,40.0,0,0,11600,7193,10100,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
